"Activity","Subject","Feature","Variable","Axis","Average"
"WALKING_UPSTAIRS","6","GravityAccMag","mean",NA,0.0177790974433333
"WALKING_UPSTAIRS","6","GravityAccMag","std",NA,-0.0791508842176471
"WALKING_UPSTAIRS","7","BodyAcc","mean","X",-0.0437462516960784
"WALKING_UPSTAIRS","7","BodyAcc","mean","Y",-0.20457721184902
"WALKING_UPSTAIRS","7","BodyAcc","mean","Z",-0.230615355088235
"WALKING_UPSTAIRS","7","BodyAcc","std","X",-0.287371530333333
"WALKING_UPSTAIRS","7","BodyAcc","std","Y",-0.333592787745098
"WALKING_UPSTAIRS","7","BodyAcc","std","Z",-0.135288647541176
"WALKING_UPSTAIRS","7","BodyAccJerk","mean","X",-0.191091444054902
"WALKING_UPSTAIRS","7","BodyAccJerk","mean","Y",-0.268944028539216
"WALKING_UPSTAIRS","7","BodyAccJerk","mean","Z",-0.290919523264706
"WALKING_UPSTAIRS","7","BodyAccJerk","std","X",-0.421063570784314
"WALKING_UPSTAIRS","7","BodyAccJerk","std","Y",-0.527044449117647
"WALKING_UPSTAIRS","7","BodyAccJerk","std","Z",-0.61986402254902
"WALKING_UPSTAIRS","7","BodyAccJerkMag","mean",NA,-0.458695232352941
"WALKING_UPSTAIRS","7","BodyAccJerkMag","std",NA,-0.471265710980392
"WALKING_UPSTAIRS","7","BodyAccMag","mean",NA,-0.288346599773529
"WALKING_UPSTAIRS","7","BodyAccMag","std",NA,-0.375025857058824
"WALKING_UPSTAIRS","7","BodyBodyAccJerkMag","mean",NA,-0.45478324745098
"WALKING_UPSTAIRS","7","BodyBodyAccJerkMag","std",NA,-0.497441363137255
"WALKING_UPSTAIRS","7","BodyBodyGyroJerkMag","mean",NA,-0.673327281960784
"WALKING_UPSTAIRS","7","BodyBodyGyroJerkMag","std",NA,-0.704090967843137
"WALKING_UPSTAIRS","7","BodyBodyGyroMag","mean",NA,-0.533982945882353
"WALKING_UPSTAIRS","7","BodyBodyGyroMag","std",NA,-0.444994481882353
"WALKING_UPSTAIRS","7","BodyGyro","mean","X",-0.261333725387255
"WALKING_UPSTAIRS","7","BodyGyro","mean","Y",-0.285195943100294
"WALKING_UPSTAIRS","7","BodyGyro","mean","Z",-0.134466597578431
"WALKING_UPSTAIRS","7","BodyGyro","std","X",-0.366245099166667
"WALKING_UPSTAIRS","7","BodyGyro","std","Y",-0.576480717745098
"WALKING_UPSTAIRS","7","BodyGyro","std","Z",-0.371021471029412
"WALKING_UPSTAIRS","7","BodyGyroJerk","mean","X",-0.0856640866647059
"WALKING_UPSTAIRS","7","BodyGyroJerk","mean","Y",-0.0482219105196078
"WALKING_UPSTAIRS","7","BodyGyroJerk","mean","Z",-0.072451747827451
"WALKING_UPSTAIRS","7","BodyGyroJerk","std","X",-0.616812659215686
"WALKING_UPSTAIRS","7","BodyGyroJerk","std","Y",-0.671243739607843
"WALKING_UPSTAIRS","7","BodyGyroJerk","std","Z",-0.682184175686275
"WALKING_UPSTAIRS","7","BodyGyroJerkMag","mean",NA,-0.661969771960784
"WALKING_UPSTAIRS","7","BodyGyroJerkMag","std",NA,-0.67642807254902
"WALKING_UPSTAIRS","7","BodyGyroMag","mean",NA,-0.239099165627451
"WALKING_UPSTAIRS","7","BodyGyroMag","std",NA,-0.418144852156863
"WALKING_UPSTAIRS","7","GravityAcc","mean","X",0.81874656
"WALKING_UPSTAIRS","7","GravityAcc","mean","Y",-0.240950944117647
"WALKING_UPSTAIRS","7","GravityAcc","mean","Z",-0.403599709607843
"WALKING_UPSTAIRS","7","GravityAcc","std","X",-0.932823053333333
"WALKING_UPSTAIRS","7","GravityAcc","std","Y",-0.939774255490196
"WALKING_UPSTAIRS","7","GravityAcc","std","Z",-0.881675909607843
"WALKING_UPSTAIRS","7","GravityAccMag","mean",NA,-0.198074437978431
"WALKING_UPSTAIRS","7","GravityAccMag","std",NA,-0.33474460745098
"WALKING_UPSTAIRS","8","BodyAcc","mean","X",0.0462345433304878
"WALKING_UPSTAIRS","8","BodyAcc","mean","Y",0.117594943121951
"WALKING_UPSTAIRS","8","BodyAcc","mean","Z",-0.0940359070317073
"WALKING_UPSTAIRS","8","BodyAcc","std","X",-0.173498582402439
"WALKING_UPSTAIRS","8","BodyAcc","std","Y",0.327085096585366
"WALKING_UPSTAIRS","8","BodyAcc","std","Z",0.127476736184146
"WALKING_UPSTAIRS","8","BodyAccJerk","mean","X",-0.0594477841131707
"WALKING_UPSTAIRS","8","BodyAccJerk","mean","Y",-0.00583733348292683
"WALKING_UPSTAIRS","8","BodyAccJerk","mean","Z",-0.227057097792683
"WALKING_UPSTAIRS","8","BodyAccJerk","std","X",-0.216977756609756
"WALKING_UPSTAIRS","8","BodyAccJerk","std","Y",-0.0412161284682927
"WALKING_UPSTAIRS","8","BodyAccJerk","std","Z",-0.477883247963415
"WALKING_UPSTAIRS","8","BodyAccJerkMag","mean",NA,-0.141494613465854
"WALKING_UPSTAIRS","8","BodyAccJerkMag","std",NA,-0.228296364146341
"WALKING_UPSTAIRS","8","BodyAccMag","mean",NA,-0.00461894492804878
"WALKING_UPSTAIRS","8","BodyAccMag","std",NA,-0.318241552963415
"WALKING_UPSTAIRS","8","BodyBodyAccJerkMag","mean",NA,-0.131850567460976
"WALKING_UPSTAIRS","8","BodyBodyAccJerkMag","std",NA,-0.379266499780488
"WALKING_UPSTAIRS","8","BodyBodyGyroJerkMag","mean",NA,-0.46327057804878
"WALKING_UPSTAIRS","8","BodyBodyGyroJerkMag","std",NA,-0.575733290731707
"WALKING_UPSTAIRS","8","BodyBodyGyroMag","mean",NA,-0.229610952609756
"WALKING_UPSTAIRS","8","BodyBodyGyroMag","std",NA,-0.183325647134146
"WALKING_UPSTAIRS","8","BodyGyro","mean","X",-0.0237781428658537
"WALKING_UPSTAIRS","8","BodyGyro","mean","Y",-0.15868375027439
"WALKING_UPSTAIRS","8","BodyGyro","mean","Z",0.0467597921853659
"WALKING_UPSTAIRS","8","BodyGyro","std","X",-0.388691974
"WALKING_UPSTAIRS","8","BodyGyro","std","Y",-0.0572891687
"WALKING_UPSTAIRS","8","BodyGyro","std","Z",0.300364677932927
"WALKING_UPSTAIRS","8","BodyGyroJerk","mean","X",-0.15544567414878
"WALKING_UPSTAIRS","8","BodyGyroJerk","mean","Y",-0.027919577097561
"WALKING_UPSTAIRS","8","BodyGyroJerk","mean","Z",-0.0534090382439024
"WALKING_UPSTAIRS","8","BodyGyroJerk","std","X",-0.40507069195122
"WALKING_UPSTAIRS","8","BodyGyroJerk","std","Y",-0.424675673414634
"WALKING_UPSTAIRS","8","BodyGyroJerk","std","Z",-0.430366658780488
"WALKING_UPSTAIRS","8","BodyGyroJerkMag","mean",NA,-0.400664014146341
"WALKING_UPSTAIRS","8","BodyGyroJerkMag","std",NA,-0.493975031707317
"WALKING_UPSTAIRS","8","BodyGyroMag","mean",NA,0.166447991
"WALKING_UPSTAIRS","8","BodyGyroMag","std",NA,-0.109327923829268
"WALKING_UPSTAIRS","8","GravityAcc","mean","X",0.860368718780488
"WALKING_UPSTAIRS","8","GravityAcc","mean","Y",-0.291341491707317
"WALKING_UPSTAIRS","8","GravityAcc","mean","Z",-0.192306960631707
"WALKING_UPSTAIRS","8","GravityAcc","std","X",-0.926673287804878
"WALKING_UPSTAIRS","8","GravityAcc","std","Y",-0.931032068536585
"WALKING_UPSTAIRS","8","GravityAcc","std","Z",-0.876168930487805
"WALKING_UPSTAIRS","8","GravityAccMag","mean",NA,0.121026629195122
"WALKING_UPSTAIRS","8","GravityAccMag","std",NA,-0.227200254219512
"WALKING_UPSTAIRS","9","BodyAcc","mean","X",-0.0401497384693878
"WALKING_UPSTAIRS","9","BodyAcc","mean","Y",-0.212266454080418
"WALKING_UPSTAIRS","9","BodyAcc","mean","Z",-0.254964713683673
"WALKING_UPSTAIRS","9","BodyAcc","std","X",-0.36563007744898
"WALKING_UPSTAIRS","9","BodyAcc","std","Y",-0.299923633285714
"WALKING_UPSTAIRS","9","BodyAcc","std","Z",-0.248757945922449
"WALKING_UPSTAIRS","9","BodyAccJerk","mean","X",-0.166409062916327
"WALKING_UPSTAIRS","9","BodyAccJerk","mean","Y",-0.303616234928571
"WALKING_UPSTAIRS","9","BodyAccJerk","mean","Z",-0.303732622294286
"WALKING_UPSTAIRS","9","BodyAccJerk","std","X",-0.331356817142857
"WALKING_UPSTAIRS","9","BodyAccJerk","std","Y",-0.588129964387755
"WALKING_UPSTAIRS","9","BodyAccJerk","std","Z",-0.66256354244898
"WALKING_UPSTAIRS","9","BodyAccJerkMag","mean",NA,-0.440667540204082
"WALKING_UPSTAIRS","9","BodyAccJerkMag","std",NA,-0.445485397959184
"WALKING_UPSTAIRS","9","BodyAccMag","mean",NA,-0.316808965204082
"WALKING_UPSTAIRS","9","BodyAccMag","std",NA,-0.455075749285714
"WALKING_UPSTAIRS","9","BodyBodyAccJerkMag","mean",NA,-0.419533108571429
"WALKING_UPSTAIRS","9","BodyBodyAccJerkMag","std",NA,-0.484935752040816
"WALKING_UPSTAIRS","9","BodyBodyGyroJerkMag","mean",NA,-0.734159449387755
"WALKING_UPSTAIRS","9","BodyBodyGyroJerkMag","std",NA,-0.787781590816326
"WALKING_UPSTAIRS","9","BodyBodyGyroMag","mean",NA,-0.531482693877551
"WALKING_UPSTAIRS","9","BodyBodyGyroMag","std",NA,-0.456841325204082
"WALKING_UPSTAIRS","9","BodyGyro","mean","X",-0.238954410663265
"WALKING_UPSTAIRS","9","BodyGyro","mean","Y",-0.270208996907551
"WALKING_UPSTAIRS","9","BodyGyro","mean","Z",-0.0910020226295918
"WALKING_UPSTAIRS","9","BodyGyro","std","X",-0.352801503918367
"WALKING_UPSTAIRS","9","BodyGyro","std","Y",-0.376446079785714
"WALKING_UPSTAIRS","9","BodyGyro","std","Z",-0.151865517639592
"WALKING_UPSTAIRS","9","BodyGyroJerk","mean","X",-0.0684689593355102
"WALKING_UPSTAIRS","9","BodyGyroJerk","mean","Y",-0.0302797452408163
"WALKING_UPSTAIRS","9","BodyGyroJerk","mean","Z",-0.0236327911183673
"WALKING_UPSTAIRS","9","BodyGyroJerk","std","X",-0.660419534285714
"WALKING_UPSTAIRS","9","BodyGyroJerk","std","Y",-0.708604774693878
"WALKING_UPSTAIRS","9","BodyGyroJerk","std","Z",-0.65711420122449
"WALKING_UPSTAIRS","9","BodyGyroJerkMag","mean",NA,-0.672840561836735
"WALKING_UPSTAIRS","9","BodyGyroJerkMag","std",NA,-0.748651255510204
"WALKING_UPSTAIRS","9","BodyGyroMag","mean",NA,-0.0833234490061224
"WALKING_UPSTAIRS","9","BodyGyroMag","std",NA,-0.425839761428571
"WALKING_UPSTAIRS","9","GravityAcc","mean","X",0.902647777755102
"WALKING_UPSTAIRS","9","GravityAcc","mean","Y",-0.0377947824285714
"WALKING_UPSTAIRS","9","GravityAcc","mean","Z",-0.266009866857143
"WALKING_UPSTAIRS","9","GravityAcc","std","X",-0.954383557142857
"WALKING_UPSTAIRS","9","GravityAcc","std","Y",-0.901317321632653
"WALKING_UPSTAIRS","9","GravityAcc","std","Z",-0.89407107877551
"WALKING_UPSTAIRS","9","GravityAccMag","mean",NA,-0.260727581428571
"WALKING_UPSTAIRS","9","GravityAccMag","std",NA,-0.400222037142857
"WALKING_UPSTAIRS","10","BodyAcc","mean","X",0.063855531393617
"WALKING_UPSTAIRS","10","BodyAcc","mean","Y",-0.0267271571276596
"WALKING_UPSTAIRS","10","BodyAcc","mean","Z",-0.209693414459574
"WALKING_UPSTAIRS","10","BodyAcc","std","X",-0.16677463683617
"WALKING_UPSTAIRS","10","BodyAcc","std","Y",-0.0285906732874468
"WALKING_UPSTAIRS","10","BodyAcc","std","Z",-0.054054608262766
"WALKING_UPSTAIRS","10","BodyAccJerk","mean","X",-0.068165695906383
"WALKING_UPSTAIRS","10","BodyAccJerk","mean","Y",-0.0901207054968085
"WALKING_UPSTAIRS","10","BodyAccJerk","mean","Z",-0.302284125209574
"WALKING_UPSTAIRS","10","BodyAccJerk","std","X",-0.217409248184468
"WALKING_UPSTAIRS","10","BodyAccJerk","std","Y",-0.190299606261702
"WALKING_UPSTAIRS","10","BodyAccJerk","std","Z",-0.635207307765957
"WALKING_UPSTAIRS","10","BodyAccJerkMag","mean",NA,-0.262038042446809
"WALKING_UPSTAIRS","10","BodyAccJerkMag","std",NA,-0.226010197889362
"WALKING_UPSTAIRS","10","BodyAccMag","mean",NA,-0.0967645255251064
"WALKING_UPSTAIRS","10","BodyAccMag","std",NA,-0.286487507447617
"WALKING_UPSTAIRS","10","BodyBodyAccJerkMag","mean",NA,-0.153553147382979
"WALKING_UPSTAIRS","10","BodyBodyAccJerkMag","std",NA,-0.334365043829787
"WALKING_UPSTAIRS","10","BodyBodyGyroJerkMag","mean",NA,-0.600582998297872
"WALKING_UPSTAIRS","10","BodyBodyGyroJerkMag","std",NA,-0.67129056212766
"WALKING_UPSTAIRS","10","BodyBodyGyroMag","mean",NA,-0.265371689148936
"WALKING_UPSTAIRS","10","BodyBodyGyroMag","std",NA,-0.166969377765957
"WALKING_UPSTAIRS","10","BodyGyro","mean","X",-0.0725900000351064
"WALKING_UPSTAIRS","10","BodyGyro","mean","Y",-0.165659503928723
"WALKING_UPSTAIRS","10","BodyGyro","mean","Z",-0.087398474437234
"WALKING_UPSTAIRS","10","BodyGyro","std","X",-0.324918164092553
"WALKING_UPSTAIRS","10","BodyGyro","std","Y",0.106454126082979
"WALKING_UPSTAIRS","10","BodyGyro","std","Z",-0.362165707531915
"WALKING_UPSTAIRS","10","BodyGyroJerk","mean","X",-0.157212539189362
"WALKING_UPSTAIRS","10","BodyGyroJerk","mean","Y",-0.0372348522521277
"WALKING_UPSTAIRS","10","BodyGyroJerk","mean","Z",-0.036502173787234
"WALKING_UPSTAIRS","10","BodyGyroJerk","std","X",-0.427291343617021
"WALKING_UPSTAIRS","10","BodyGyroJerk","std","Y",-0.60462905787234
"WALKING_UPSTAIRS","10","BodyGyroJerk","std","Z",-0.482244799361702
"WALKING_UPSTAIRS","10","BodyGyroJerkMag","mean",NA,-0.523462968510638
"WALKING_UPSTAIRS","10","BodyGyroJerkMag","std",NA,-0.618272355319149
"WALKING_UPSTAIRS","10","BodyGyroMag","mean",NA,0.0438573846851064
"WALKING_UPSTAIRS","10","BodyGyroMag","std",NA,-0.113062673542979
"WALKING_UPSTAIRS","10","GravityAcc","mean","X",0.931861027446809
"WALKING_UPSTAIRS","10","GravityAcc","mean","Y",-0.0565670278723404
"WALKING_UPSTAIRS","10","GravityAcc","mean","Z",0.0227527702016383
"WALKING_UPSTAIRS","10","GravityAcc","std","X",-0.959216072340425
"WALKING_UPSTAIRS","10","GravityAcc","std","Y",-0.937039417446809
"WALKING_UPSTAIRS","10","GravityAcc","std","Z",-0.864745838297872
"WALKING_UPSTAIRS","10","GravityAccMag","mean",NA,-0.0266623294757447
"WALKING_UPSTAIRS","10","GravityAccMag","std",NA,-0.211537480214383
"WALKING_UPSTAIRS","11","BodyAcc","mean","X",-0.0457865214722222
"WALKING_UPSTAIRS","11","BodyAcc","mean","Y",-0.142480494575
"WALKING_UPSTAIRS","11","BodyAcc","mean","Z",-0.32926965
"WALKING_UPSTAIRS","11","BodyAcc","std","X",-0.218768307314815
"WALKING_UPSTAIRS","11","BodyAcc","std","Y",-0.095836158212963
"WALKING_UPSTAIRS","11","BodyAcc","std","Z",-0.158535584687963
"WALKING_UPSTAIRS","11","BodyAccJerk","mean","X",-0.199535601678704
"WALKING_UPSTAIRS","11","BodyAccJerk","mean","Y",-0.234290222981296
"WALKING_UPSTAIRS","11","BodyAccJerk","mean","Z",-0.390267147619444
"WALKING_UPSTAIRS","11","BodyAccJerk","std","X",-0.455608352407407
"WALKING_UPSTAIRS","11","BodyAccJerk","std","Y",-0.432697779166667
"WALKING_UPSTAIRS","11","BodyAccJerk","std","Z",-0.79460212712963
"WALKING_UPSTAIRS","11","BodyAccJerkMag","mean",NA,-0.509587701296296
"WALKING_UPSTAIRS","11","BodyAccJerkMag","std",NA,-0.490485807222222
"WALKING_UPSTAIRS","11","BodyAccMag","mean",NA,-0.234327825583333
"WALKING_UPSTAIRS","11","BodyAccMag","std",NA,-0.332810013518519
"WALKING_UPSTAIRS","11","BodyBodyAccJerkMag","mean",NA,-0.475928501666667
"WALKING_UPSTAIRS","11","BodyBodyAccJerkMag","std",NA,-0.513703461481481
"WALKING_UPSTAIRS","11","BodyBodyGyroJerkMag","mean",NA,-0.795986113703704
"WALKING_UPSTAIRS","11","BodyBodyGyroJerkMag","std",NA,-0.822428718888889
"WALKING_UPSTAIRS","11","BodyBodyGyroMag","mean",NA,-0.55009966
"WALKING_UPSTAIRS","11","BodyBodyGyroMag","std",NA,-0.381223382777778
"WALKING_UPSTAIRS","11","BodyGyro","mean","X",-0.2769368761975
"WALKING_UPSTAIRS","11","BodyGyro","mean","Y",-0.318930017657407
"WALKING_UPSTAIRS","11","BodyGyro","mean","Z",-0.305433220260833
"WALKING_UPSTAIRS","11","BodyGyro","std","X",-0.509571637962963
"WALKING_UPSTAIRS","11","BodyGyro","std","Y",-0.217916195084259
"WALKING_UPSTAIRS","11","BodyGyro","std","Z",-0.712293790092593
"WALKING_UPSTAIRS","11","BodyGyroJerk","mean","X",-0.0645245413759259
"WALKING_UPSTAIRS","11","BodyGyroJerk","mean","Y",-0.0719834687944444
"WALKING_UPSTAIRS","11","BodyGyroJerk","mean","Z",-0.046076149625
"WALKING_UPSTAIRS","11","BodyGyroJerk","std","X",-0.660431336111111
"WALKING_UPSTAIRS","11","BodyGyroJerk","std","Y",-0.809459436666667
"WALKING_UPSTAIRS","11","BodyGyroJerk","std","Z",-0.777173388518518
"WALKING_UPSTAIRS","11","BodyGyroJerkMag","mean",NA,-0.757314813888889
"WALKING_UPSTAIRS","11","BodyGyroJerkMag","std",NA,-0.80112703962963
"WALKING_UPSTAIRS","11","BodyGyroMag","mean",NA,-0.255048336944444
"WALKING_UPSTAIRS","11","BodyGyroMag","std",NA,-0.377909862407407
"WALKING_UPSTAIRS","11","GravityAcc","mean","X",0.892626155555556
"WALKING_UPSTAIRS","11","GravityAcc","mean","Y",-0.343576924814815
"WALKING_UPSTAIRS","11","GravityAcc","mean","Z",0.146633747092593
"WALKING_UPSTAIRS","11","GravityAcc","std","X",-0.953463105740741
"WALKING_UPSTAIRS","11","GravityAcc","std","Y",-0.924360832962963
"WALKING_UPSTAIRS","11","GravityAcc","std","Z",-0.906933171111111
"WALKING_UPSTAIRS","11","GravityAccMag","mean",NA,-0.132594623759259
"WALKING_UPSTAIRS","11","GravityAccMag","std",NA,-0.289592148148148
"WALKING_UPSTAIRS","12","BodyAcc","mean","X",-0.0242387932692308
"WALKING_UPSTAIRS","12","BodyAcc","mean","Y",-0.0973495051
"WALKING_UPSTAIRS","12","BodyAcc","mean","Z",-0.334090471403846
"WALKING_UPSTAIRS","12","BodyAcc","std","X",-0.284539470192308
"WALKING_UPSTAIRS","12","BodyAcc","std","Y",-0.116996909425962
"WALKING_UPSTAIRS","12","BodyAcc","std","Z",-0.427648708846154
"WALKING_UPSTAIRS","12","BodyAccJerk","mean","X",-0.156488836423077
"WALKING_UPSTAIRS","12","BodyAccJerk","mean","Y",-0.169986269914423
"WALKING_UPSTAIRS","12","BodyAccJerk","mean","Z",-0.339431620359615
"WALKING_UPSTAIRS","12","BodyAccJerk","std","X",-0.375229096057692
"WALKING_UPSTAIRS","12","BodyAccJerk","std","Y",-0.323627686182692
"WALKING_UPSTAIRS","12","BodyAccJerk","std","Z",-0.734725604326923
"WALKING_UPSTAIRS","12","BodyAccJerkMag","mean",NA,-0.432469300961538
"WALKING_UPSTAIRS","12","BodyAccJerkMag","std",NA,-0.329827968269231
"WALKING_UPSTAIRS","12","BodyAccMag","mean",NA,-0.259594672884615
"WALKING_UPSTAIRS","12","BodyAccMag","std",NA,-0.340564583557692
"WALKING_UPSTAIRS","12","BodyBodyAccJerkMag","mean",NA,-0.3208844625
"WALKING_UPSTAIRS","12","BodyBodyAccJerkMag","std",NA,-0.346565141730769
"WALKING_UPSTAIRS","12","BodyBodyGyroJerkMag","mean",NA,-0.714332592115385
"WALKING_UPSTAIRS","12","BodyBodyGyroJerkMag","std",NA,-0.733130764423077
"WALKING_UPSTAIRS","12","BodyBodyGyroMag","mean",NA,-0.594032515192308
"WALKING_UPSTAIRS","12","BodyBodyGyroMag","std",NA,-0.564435086711538
"WALKING_UPSTAIRS","12","BodyGyro","mean","X",-0.259741870857692
"WALKING_UPSTAIRS","12","BodyGyro","mean","Y",-0.322921384042308
"WALKING_UPSTAIRS","12","BodyGyro","mean","Z",-0.158139330286538
"WALKING_UPSTAIRS","12","BodyGyro","std","X",-0.543561129817308
"WALKING_UPSTAIRS","12","BodyGyro","std","Y",-0.503434094423077
"WALKING_UPSTAIRS","12","BodyGyro","std","Z",-0.372855162788462
"WALKING_UPSTAIRS","12","BodyGyroJerk","mean","X",-0.0455638872076923
"WALKING_UPSTAIRS","12","BodyGyroJerk","mean","Y",-0.0335406569057692
"WALKING_UPSTAIRS","12","BodyGyroJerk","mean","Z",-0.0653167291865385
"WALKING_UPSTAIRS","12","BodyGyroJerk","std","X",-0.549999188461539
"WALKING_UPSTAIRS","12","BodyGyroJerk","std","Y",-0.761195612692308
"WALKING_UPSTAIRS","12","BodyGyroJerk","std","Z",-0.606412096538462
"WALKING_UPSTAIRS","12","BodyGyroJerkMag","mean",NA,-0.674972132307692
"WALKING_UPSTAIRS","12","BodyGyroJerkMag","std",NA,-0.713406712307692
"WALKING_UPSTAIRS","12","BodyGyroMag","mean",NA,-0.316561585961538
"WALKING_UPSTAIRS","12","BodyGyroMag","std",NA,-0.525686949063462
"WALKING_UPSTAIRS","12","GravityAcc","mean","X",0.938371473269231
"WALKING_UPSTAIRS","12","GravityAcc","mean","Y",-0.259144202692308
"WALKING_UPSTAIRS","12","GravityAcc","mean","Z",-0.0702503820961538
"WALKING_UPSTAIRS","12","GravityAcc","std","X",-0.960246289807692
"WALKING_UPSTAIRS","12","GravityAcc","std","Y",-0.941378352307692
"WALKING_UPSTAIRS","12","GravityAcc","std","Z",-0.938071183269231
"WALKING_UPSTAIRS","12","GravityAccMag","mean",NA,-0.229183927115385
"WALKING_UPSTAIRS","12","GravityAccMag","std",NA,-0.285844036153846
"WALKING_UPSTAIRS","13","BodyAcc","mean","X",-0.0621283983909091
"WALKING_UPSTAIRS","13","BodyAcc","mean","Y",-0.0456978509864545
"WALKING_UPSTAIRS","13","BodyAcc","mean","Z",-0.265276252918182
"WALKING_UPSTAIRS","13","BodyAcc","std","X",-0.281182944909091
"WALKING_UPSTAIRS","13","BodyAcc","std","Y",0.109563741719091
"WALKING_UPSTAIRS","13","BodyAcc","std","Z",-0.201026398028818
"WALKING_UPSTAIRS","13","BodyAccJerk","mean","X",-0.218483964440909
"WALKING_UPSTAIRS","13","BodyAccJerk","mean","Y",-0.185138138328182
"WALKING_UPSTAIRS","13","BodyAccJerk","mean","Z",-0.328454532146364
"WALKING_UPSTAIRS","13","BodyAccJerk","std","X",-0.500831649636364
"WALKING_UPSTAIRS","13","BodyAccJerk","std","Y",-0.3213671716
"WALKING_UPSTAIRS","13","BodyAccJerk","std","Z",-0.675078521272727
"WALKING_UPSTAIRS","13","BodyAccJerkMag","mean",NA,-0.456190454
"WALKING_UPSTAIRS","13","BodyAccJerkMag","std",NA,-0.451225931090909
"WALKING_UPSTAIRS","13","BodyAccMag","mean",NA,-0.234338151324545
"WALKING_UPSTAIRS","13","BodyAccMag","std",NA,-0.367702569272727
"WALKING_UPSTAIRS","13","BodyBodyAccJerkMag","mean",NA,-0.425100006545455
"WALKING_UPSTAIRS","13","BodyBodyAccJerkMag","std",NA,-0.491090809090909
"WALKING_UPSTAIRS","13","BodyBodyGyroJerkMag","mean",NA,-0.656088544363636
"WALKING_UPSTAIRS","13","BodyBodyGyroJerkMag","std",NA,-0.712261499636364
"WALKING_UPSTAIRS","13","BodyBodyGyroMag","mean",NA,-0.485477308909091
"WALKING_UPSTAIRS","13","BodyBodyGyroMag","std",NA,-0.470770800363636
"WALKING_UPSTAIRS","13","BodyGyro","mean","X",-0.310203384948182
"WALKING_UPSTAIRS","13","BodyGyro","mean","Y",-0.244178217808182
"WALKING_UPSTAIRS","13","BodyGyro","mean","Z",-0.0693296913354545
"WALKING_UPSTAIRS","13","BodyGyro","std","X",-0.551988844818182
"WALKING_UPSTAIRS","13","BodyGyro","std","Y",-0.383927714181818
"WALKING_UPSTAIRS","13","BodyGyro","std","Z",-0.242165061781818
"WALKING_UPSTAIRS","13","BodyGyroJerk","mean","X",-0.0664817176345455
"WALKING_UPSTAIRS","13","BodyGyroJerk","mean","Y",-0.0453051954036364
"WALKING_UPSTAIRS","13","BodyGyroJerk","mean","Z",-0.0661653916327273
"WALKING_UPSTAIRS","13","BodyGyroJerk","std","X",-0.631037584
"WALKING_UPSTAIRS","13","BodyGyroJerk","std","Y",-0.678805915818182
"WALKING_UPSTAIRS","13","BodyGyroJerk","std","Z",-0.550880346909091
"WALKING_UPSTAIRS","13","BodyGyroJerkMag","mean",NA,-0.631964902181818
"WALKING_UPSTAIRS","13","BodyGyroJerkMag","std",NA,-0.669216383090909
"WALKING_UPSTAIRS","13","BodyGyroMag","mean",NA,-0.237182958116364
"WALKING_UPSTAIRS","13","BodyGyroMag","std",NA,-0.415658606181818
"WALKING_UPSTAIRS","13","GravityAcc","mean","X",0.847634313454545
"WALKING_UPSTAIRS","13","GravityAcc","mean","Y",-0.357404501636364
"WALKING_UPSTAIRS","13","GravityAcc","mean","Z",-0.207507170584727
"WALKING_UPSTAIRS","13","GravityAcc","std","X",-0.946441502363636
"WALKING_UPSTAIRS","13","GravityAcc","std","Y",-0.922054968727273
"WALKING_UPSTAIRS","13","GravityAcc","std","Z",-0.910271096181818
"WALKING_UPSTAIRS","13","GravityAccMag","mean",NA,-0.10115350174
"WALKING_UPSTAIRS","13","GravityAccMag","std",NA,-0.326339622181818
"WALKING_UPSTAIRS","14","BodyAcc","mean","X",-0.0305436880555556
"WALKING_UPSTAIRS","14","BodyAcc","mean","Y",-0.0020224472725
"WALKING_UPSTAIRS","14","BodyAcc","mean","Z",0.039707026825
"WALKING_UPSTAIRS","14","BodyAcc","std","X",-0.307188482777778
"WALKING_UPSTAIRS","14","BodyAcc","std","Y",0.331634152518519
"WALKING_UPSTAIRS","14","BodyAcc","std","Z",0.648071021388889
"WALKING_UPSTAIRS","14","BodyAccJerk","mean","X",-0.151583422407407
"WALKING_UPSTAIRS","14","BodyAccJerk","mean","Y",-0.182959877793519
"WALKING_UPSTAIRS","14","BodyAccJerk","mean","Z",-0.130283236734259
